player_id,name,tournament_slug,id_source,event_result_found
0df50617-268c-477d-8351-fd6f8ed84a71,Aditya Maheshwari,ipt-goa-grandslam-11-0,api_member_ids,True
c4e5ac58-b4da-413a-b134-eba55f9a1c56,Prabhas Sharma,ipt-goa-grandslam-11-0,api_member_ids,True
7d346033-c0e1-4672-8fd9-7d3361dc8f12,Rhea Mathews,ipt-goa-grandslam-11-0,api_member_ids,True
591d607a-18da-4552-a761-0a66271a2718,Shireen Mahajan,ipt-goa-grandslam-11-0,api_member_ids,True
2be56e26-cc2a-4ecb-a502-ebb83a8212e3,Sia Chawla,ipt-goa-grandslam-11-0,api_member_ids,True
fc0eebf1-8d1a-4109-bd09-41bb7b9aedae,Ritika Choudhary,ipt-goa-grandslam-11-0,api_member_ids,True
f24493ea-3fe2-4286-839f-e2d9f227e629,Padma Veda Manikonda,ipt-goa-grandslam-11-0,api_member_ids,True
70792b71-1549-46eb-bb7d-9b5f2a787281,Tammana Kalra,ipt-goa-grandslam-11-0,api_member_ids,True
f075566a-ec58-4d8e-b389-4380d75fba34,Mansi Malhotra,ipt-goa-grandslam-11-0,api_member_ids,True
78d5d429-c5f3-45a9-896b-b7f9346bbc83,Pooja Kharat,ipt-goa-grandslam-11-0,api_member_ids,True
a8725d43-8928-4958-ace6-183c3a63c538,Steisha Buddhala,ipt-goa-grandslam-11-0,api_member_ids,True
e190ca21-bb25-46b3-965e-bcb2ffcc3fd3,Tulsi Mehta,ipt-goa-grandslam-11-0,api_member_ids,True
8896ebce-7533-4862-a50a-1b22d9ee07fd,Shivani Manjanna,ipt-goa-grandslam-11-0,api_member_ids,True
1c91795e-92c5-444b-aa99-d1e70e063c55,Vaibhavi Deshmukh,ipt-goa-grandslam-11-0,api_member_ids,True
a8f6711d-8415-49af-afc4-f8f9a3913a3e,Estelle Mehta,ipt-goa-grandslam-11-0,api_member_ids,True
ebb05833-4e36-4fbc-977b-1973a5845aba,Kyra Pereira,ipt-goa-grandslam-11-0,api_member_ids,True
8d79c420-b857-43a4-848f-c52aa91153e7,Rajveer Patel,ipt-kochi-city-open-2-0,api_member_ids,True
8c72bdc2-6eff-4537-ba3a-ad4eaadd542d,Shaan Shah,ipt-kochi-city-open-2-0,api_member_ids,True
e6060460-a028-48da-8565-3f9ab0a3075f,Frederick Williams,ipt-kochi-city-open-2-0,api_member_ids,True
91fe8369-14e1-4871-b264-ff9edce13af8,Raghul Arvind,ipt-kochi-city-open-2-0,api_member_ids,True
496acea5-21ec-4eba-8eac-68cc9821538c,Muhammed Ajmal,ipt-kochi-city-open-2-0,api_member_ids,True
062f6e2d-dd0e-47b8-a338-386ae1e7ddc2,Vishal Thomas,ipt-kochi-city-open-2-0,api_member_ids,True
f0f37d22-d27a-4f1a-afed-0f5d3d55f3e0,Junaiz Odakkal,ipt-kochi-city-open-2-0,api_member_ids,True
f455fd74-d0ee-4f00-b838-363eff4730e6,Siddhant Gupta,ipt-kochi-city-open-2-0,api_member_ids,True
b283a295-a9ab-473f-a8f5-ef3c3f5ab0b8,Chacko Cherian,ipt-kochi-city-open-2-0,api_member_ids,True
44dc8a9e-9f0a-4165-b2ce-c4932e2f9eac,Vikaas Chhabria,ipt-kochi-city-open-2-0,api_member_ids,True
4326c4fd-cc21-41e2-a50c-dea545efbf2f,Arvind Sriram,ipt-kochi-city-open-2-0,api_member_ids,True
3a4284ac-76b1-42ec-b6e3-a5c4bb489432,Royce Raju Beena,ipt-kochi-city-open-2-0,api_member_ids,True
fc6dc5ba-b4e3-4b91-983b-fdfb62b164f5,Kaiz Jaffer,ipt-kochi-city-open-2-0,api_member_ids,True
b1863a39-a660-43dd-8e1c-830d77223fe7,Mukund Muthanna,ipt-kochi-city-open-2-0,api_member_ids,True
2890603e-2ceb-476a-ac9d-a06c6c37dd8b,Afdhel Abdul Wahab,ipt-kochi-city-open-2-0,api_member_ids,True
30155bc6-d483-414d-8d5e-17eef06c9f9e,Pranav Erinjery,ipt-kochi-city-open-2-0,api_member_ids,True
a54ba179-7fc9-4533-9eaa-c2c09da3f061,Akhil Bansal,ipt-kochi-city-open-2-0,api_member_ids,True
8b01652a-7f96-41a5-9402-e3404a390669,Nikhil Kalro,ipt-kochi-city-open-2-0,api_member_ids,True
2891f3ff-442b-4b5b-b58c-cd458df7ea72,Kaushik Gummuluru,ipt-kochi-city-open-2-0,api_member_ids,True
