player_id,player,ranking_category,event,event_canonical,event_type,month,awarded_on,division,round,points,counts_for_ranking,partner,partner_source,wins,losses,prize,tournament_slug,scale,expires_rolling,expires_season,already_overdue_if_rolling
87abe235-1461-4646-936a-96f9332bf256,Pranav Chopra,Men's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,intermediate,winner,100,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
8850ef35-01ed-405d-acb6-6bd23a45b747,Vaibhav Sahni,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,r16,9,True,Mehul Bansal,draw_entry,3.0,1.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
88577d45-624b-4cdb-9557-13653e446860,Jai Sakhuja,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,beginner,groups,0,True,Kriish Sakhuja,draw_entry,0.0,3.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
888d1ad6-14e8-4deb-92d1-40d24f2cb4f1,Aakarsh Gulati,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,intermediate,quarter_finalist,30,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
888d1ad6-14e8-4deb-92d1-40d24f2cb4f1,Aakarsh Gulati,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,intermediate,r16,12,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
888d1ad6-14e8-4deb-92d1-40d24f2cb4f1,Aakarsh Gulati,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,advance,groups,0,True,Yash Shah,draw_entry,0.0,3.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
88c95f46-866c-4554-9859-95dbb6693a81,Gopi Reddy,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,groups,0,True,Rayaprolu Sagar,draw_entry,0.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
8999c06a-bd38-4d01-bfa6-016c506be79d,Ryan Carroll,Men's,GOA CITY OPEN 1.0,GOA CITY OPEN 1.0,city_open,2026-01,2026-01-25,beginner,semi_finalist,12,True,,,,,,,2025-26 and earlier,2027-01-25,2027-07-01,False
8a61e384-5702-4e17-b42e-f75ce4a27013,Revano Wilson,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,r16,5,True,Varghese Paul,profile,1.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
8af8e92c-8ebb-49ed-80bd-694b441357f8,Joseph Korah,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,beginner,groups,0,True,Chacko Cherian,profile,1.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
8b01652a-7f96-41a5-9402-e3404a390669,Nikhil Kalro,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,intermediate,r16,20,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
8b01652a-7f96-41a5-9402-e3404a390669,Nikhil Kalro,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,groups,0,True,Abhinav Grover,profile,0.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
8b41cccf-1066-4688-b02b-cdc037ee1430,Yuvraj Singh Kooka,Men's,CHANDIGARH CITY OPEN,CHANDIGARH CITY OPEN,city_open,2025-11,2025-11-16,intermediate,winner,60,True,,,,,,,2025-26 and earlier,2026-11-16,2027-07-01,False
8b41cccf-1066-4688-b02b-cdc037ee1430,Yuvraj Singh Kooka,Men's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,intermediate,winner,100,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
8b59dc20-8434-4323-9df5-72b9bcb10d6b,Pruthvi Patel,Men's,AHMEDABAD CITY OPEN,AHMEDABAD CITY OPEN,city_open,2026-03,2026-03-15,intermediate,quarter_finalist,18,True,,,,,,,2025-26 and earlier,2027-03-15,2027-07-01,False
8b5f340d-6e89-4c2e-b8e5-d2a300ca3f85,Akshit Chaudhary,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,r16,9,True,Manan Gupta,draw_entry,2.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
8bb372e9-13f6-40be-9f1d-add1395ec813,Kriday Sethi,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,r16,9,True,Rishabh Kalokhe,draw_entry,1.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
8bc488d5-c371-499a-b700-0d7a3b96367c,Sanal K M,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,groups,0,True,Nigel Paul,profile,0.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
8c14292c-7d3f-4075-9728-5ecdab778aef,Lokesh Chhabra,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,groups,0,True,Vaibhav Malik,draw_entry,1.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
8c72bdc2-6eff-4537-ba3a-ad4eaadd542d,Shaan Shah,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,beginner,quarter_finalist,5,True,Kushe Bahl,draw_entry,2.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
8c72bdc2-6eff-4537-ba3a-ad4eaadd542d,Shaan Shah,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,groups,0,True,Kushe Bahl,draw_entry,1.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
8c72bdc2-6eff-4537-ba3a-ad4eaadd542d,Shaan Shah,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,beginner,quarter_finalist,5,True,Sandip Sabharwal,profile,3.0,1.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
8d79c420-b857-43a4-848f-c52aa91153e7,Rajveer Patel,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,beginner,quarter_finalist,9,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
8d79c420-b857-43a4-848f-c52aa91153e7,Rajveer Patel,Men's,BANGALORE CITY OPEN 2.0,BANGALORE CITY OPEN 2.0,city_open,2026-04,2026-04-12,beginner,semi_finalist,12,True,,,,,,,2025-26 and earlier,2027-04-12,2027-07-01,False
8d79c420-b857-43a4-848f-c52aa91153e7,Rajveer Patel,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,beginner,groups,0,True,Rahil Patel,draw_entry,1.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
8d79c420-b857-43a4-848f-c52aa91153e7,Rajveer Patel,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,beginner,quarter_finalist,5,True,Arnav Tanna,profile,2.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
8eacc1db-d346-4bac-94af-8e32b002d049,Sanjay Davis Tony,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,beginner,groups,0,True,Savio Zibi,profile,0.0,3.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
8ebec8b6-ee3d-445c-ba14-05bc8879c4d3,Manav Shah,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Rishabh Rajani,draw_entry,1.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
8f0e0463-82c3-4822-8b7e-58ec37cde83e,Yugantar Malhotra,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,quarter_finalist,18,True,Prateek Gambhir,draw_entry,2.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
8fc2da14-7503-4602-82ca-a8a418e43d9a,Azhar Seyad,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,r16,5,True,Anoop KR,profile,1.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
911948ff-358b-481e-aba0-d93156ba6b31,Rishabh Rajani,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Manav Shah,draw_entry,1.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
9140618c-3629-4b96-9a53-39084fc8aa5e,Abhishek Gupta,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,advance,quarter_finalist,54,True,Adit Patel,draw_entry,3.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
91d8198e-2679-4c96-9b3e-4da14d39b69e,Yuvraj mehta,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,winner,50,True,Raaghav Sharma Bagga,profile,6.0,0.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
91fe8369-14e1-4871-b264-ff9edce13af8,Raghul Arvind,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,groups,0,True,Tushar Jain,draw_entry,0.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
91fe8369-14e1-4871-b264-ff9edce13af8,Raghul Arvind,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,beginner,groups,0,True,Subramanian Shivshankaran,profile,0.0,3.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
92c80f2d-5dc8-4614-b205-953fbef21e55,Rashank Kuckreja,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,beginner,quarter_finalist,9,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
92c80f2d-5dc8-4614-b205-953fbef21e55,Rashank Kuckreja,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,beginner,quarter_finalist,5,True,Pratikraj Singh,draw_entry,3.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
938c8f3a-d36f-47ea-b7bf-7fcd7aabacdd,Sahil Kaushal,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,finalist,30,True,Arnav Sanjeev,draw_entry,5.0,1.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
94c4c35e-7619-4848-99bc-6a986912e931,Abhishek Yadev,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,beginner,finalist,15,True,Priyank Makwana,draw_entry,4.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
953b53cb-dcf0-4d4b-a3c3-9bd95488b0d4,R S Abhishek,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,quarter_finalist,18,True,Siddharth Satheesan,draw_entry,2.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
975f7879-28fb-4394-b703-b224787487bf,Manav Jain,Men's,BANGALORE CITY OPEN 2.0,BANGALORE CITY OPEN 2.0,city_open,2026-04,2026-04-12,intermediate,quarter_finalist,18,True,,,,,,,2025-26 and earlier,2027-04-12,2027-07-01,False
9809aae4-939b-4443-9dd8-bfe1d06ca943,Qahhar Padamsee,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,beginner,finalist,18,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
9809aae4-939b-4443-9dd8-bfe1d06ca943,Qahhar Padamsee,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,beginner,semi_finalist,20,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
9809aae4-939b-4443-9dd8-bfe1d06ca943,Qahhar Padamsee,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,beginner,semi_finalist,12,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
9809aae4-939b-4443-9dd8-bfe1d06ca943,Qahhar Padamsee,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Arnav Tanna,draw_entry,0.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
98307ab5-02a0-409d-b320-7c77b38a3c53,Suvir Singh,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,semi_finalist,18,True,Teyjas Chaudhary,draw_entry,3.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
98d6496b-f094-4f7b-abfa-811d3f4a34b6,Yash Shah,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,advance,groups,0,True,Aakarsh Gulati,draw_entry,0.0,3.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
99aa5ae0-7537-4b6b-b6c3-e13ea17a8127,Tejas Shevde,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,finalist,60,True,Nishad Shevde,draw_entry,6.0,1.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
9a0ca379-deee-41c9-ad19-ab63a46719c4,Ganesh Raj,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,quarter_finalist,9,True,Arjun Raju,profile,3.0,1.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,KOCHI CITY OPEN,KOCHI CITY OPEN,city_open,2025-09,2025-09-14,advance,finalist,240,True,,,,,,,2025-26 and earlier,2026-09-14,2027-07-01,True
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,advance,semi_finalist,160,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,finalist,360,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,advance,winner,400,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,GOA CITY OPEN 1.0,GOA CITY OPEN 1.0,city_open,2026-01,2026-01-25,advance,finalist,240,True,,,,,,,2025-26 and earlier,2027-01-25,2027-07-01,False
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,AHMEDABAD CITY OPEN,AHMEDABAD CITY OPEN,city_open,2026-03,2026-03-15,advance,winner,400,True,,,,,,,2025-26 and earlier,2027-03-15,2027-07-01,False
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,BANGALORE CITY OPEN 2.0,BANGALORE CITY OPEN 2.0,city_open,2026-04,2026-04-12,advance,winner,400,True,,,,,,,2025-26 and earlier,2027-04-12,2027-07-01,False
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,advance,winner,600,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,advance,semi_finalist,108,True,Chaitanya Shah,draw_entry,4.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,advance,winner,600,True,Krishiv Patel,draw_entry,6.0,0.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,advance,finalist,180,True,Krishiv Patel,profile,5.0,1.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
9dd10c8d-d850-4642-9043-7431470cebc9,Ronak Bhojani,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,groups,0,True,Sagar Patodia,draw_entry,0.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
9dfae00e-eb77-4ee8-9f32-fb38a9a5cb3a,Prateek Gambhir,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,quarter_finalist,18,True,Yugantar Malhotra,draw_entry,2.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
9ea9d377-325c-4e5e-8973-2502b62cf1fa,Divy Kothari,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,groups,0,True,Priynash Kothari,draw_entry,0.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
a0b09769-2ade-400c-ad97-c3f1d6ada866,George Pottamkulam,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,intermediate,r16,20,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
a0b09769-2ade-400c-ad97-c3f1d6ada866,George Pottamkulam,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,finalist,30,True,Amit Krishnan,profile,5.0,1.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
a49f1be2-0fd0-4ea7-81e9-c04f42d129ed,Anuj Vaghani,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,quarter_finalist,9,True,Ishan Maitreya,draw_entry,2.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
a49f1be2-0fd0-4ea7-81e9-c04f42d129ed,Anuj Vaghani,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,r16,9,True,Ishan Maitreya,draw_entry,3.0,1.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
a54ba179-7fc9-4533-9eaa-c2c09da3f061,Akhil Bansal,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,semi_finalist,18,True,Nikhil Bansal,profile,4.0,1.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,advance,finalist,240,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,CHANDIGARH CITY OPEN,CHANDIGARH CITY OPEN,city_open,2025-11,2025-11-16,advance,semi_finalist,160,True,,,,,,,2025-26 and earlier,2026-11-16,2027-07-01,False
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,winner,600,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,advance,finalist,240,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,GOA CITY OPEN 1.0,GOA CITY OPEN 1.0,city_open,2026-01,2026-01-25,advance,winner,400,True,,,,,,,2025-26 and earlier,2027-01-25,2027-07-01,False
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,winner,600,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,AHMEDABAD CITY OPEN,AHMEDABAD CITY OPEN,city_open,2026-03,2026-03-15,advance,semi_finalist,160,True,,,,,,,2025-26 and earlier,2027-03-15,2027-07-01,False
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,advance,finalist,180,True,Taran Mundkar,draw_entry,4.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,advance,finalist,360,True,Aryan Hemdev,draw_entry,5.0,1.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,advance,winner,300,True,Aryan Goveas,draw_entry,6.0,0.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
a66e6971-acb3-41a9-afd1-95c516c348ea,Atul Gupta,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,intermediate,finalist,60,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
a66e6971-acb3-41a9-afd1-95c516c348ea,Atul Gupta,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,intermediate,quarter_finalist,30,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
a7157d78-91c3-4c0a-9444-a4e402f56e73,Rohan Jain,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
a74d7503-db0f-4bca-a110-dd6096dd51a3,Ankit Bhalwankar,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,intermediate,r16,12,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
a74d7503-db0f-4bca-a110-dd6096dd51a3,Ankit Bhalwankar,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,intermediate,r16,20,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
a74d7503-db0f-4bca-a110-dd6096dd51a3,Ankit Bhalwankar,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Rajesh Shing,draw_entry,1.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
a7782cc0-4fe4-4e19-a563-237bb9090168,Manjot Singh Ahuja,Men's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,beginner,semi_finalist,20,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
a791964a-f0c5-42b4-8325-828bd695b346,Shikhar Kumar,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,semi_finalist,36,True,Mayank Daga,draw_entry,4.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
a821843c-1fe8-46ab-a563-39a2ac3b982e,Vishnu Shetty,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,quarter_finalist,9,True,Shelton Mathew,draw_entry,2.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
a855af93-c390-4b32-9887-e39a874377df,Arnav Sanjeev,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,finalist,30,True,Sahil Kaushal,draw_entry,5.0,1.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
a9d1cebf-249f-4801-ac1c-dc757ebd99a3,Arjun Kapoor,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,advance,r16,120,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
a9d1cebf-249f-4801-ac1c-dc757ebd99a3,Arjun Kapoor,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
